,OrderDate,ShipMode,CustomerName,Segment,Country,City,State,PostalCode,Region,Category,Sub-Category,ProductName,Sales,Quantity,Discount,Profit
1409,2021-09-25,Standard Class,Adrian Barton,Consumer,United States,Phoenix,Arizona,85023,West,Furniture,Tables,Bevis Boat-Shaped Conference Table,393.165,3,0.5,204.44580000000005
1410,2021-11-04,Standard Class,Sam Zeldin,Home Office,United States,Grand Prairie,Texas,75051,Central,Office Supplies,Labels,Alphabetical Labels for Top Tab Filing,23.680000000000003,2,0.2,8.879999999999999
1411,2021-07-09,Standard Class,Jonathan Doherty,Corporate,United States,New York City,New York,10035,East,Furniture,Chairs,Hon GuestStacker Chair,408.006,2,0.1,72.5344
1412,2021-07-09,Standard Class,Jonathan Doherty,Corporate,United States,New York City,New York,10035,East,Furniture,Furnishings,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",165.28,4,0.0,14.875200000000007
1413,2021-06-30,Standard Class,Helen Abelman,Consumer,United States,New York City,New York,10024,East,Office Supplies,Binders,GBC Recycled Regency Composition Covers,334.76800000000003,7,0.2,108.79959999999997
1414,2021-01-28,Second Class,Beth Thompson,Home Office,United States,Costa Mesa,California,92627,West,Technology,Accessories,Logitech G13 Programmable Gameboard with LCD Display,239.96999999999997,3,0.0,26.39670000000001
1415,2021-01-28,Second Class,Beth Thompson,Home Office,United States,Costa Mesa,California,92627,West,Furniture,Furnishings,"DAX Executive Solid Wood Document Frame, Desktop or Hang, Mahogany, 5 x 7",37.74,3,0.0,12.831599999999996
1416,2021-09-21,First Class,Stuart Van,Corporate,United States,Houston,Texas,77041,Central,Technology,Phones,ShoreTel ShorePhone IP 230 VoIP phone,946.344,7,0.2,118.29299999999989
1417,2021-09-21,First Class,Stuart Van,Corporate,United States,Houston,Texas,77041,Central,Technology,Accessories,Hypercom P1300 Pinpad,151.20000000000002,3,0.2,32.13
1418,2021-09-21,First Class,Stuart Van,Corporate,United States,Houston,Texas,77041,Central,Furniture,Furnishings,Longer-Life Soft White Bulbs,4.928000000000001,4,0.6,1.4783999999999997
1419,2021-09-26,Standard Class,Rick Wilson,Corporate,United States,Mesa,Arizona,85204,West,Office Supplies,Paper,Petty Cash Envelope,86.272,4,0.2,31.2736
1420,2021-09-26,Standard Class,Rick Wilson,Corporate,United States,Mesa,Arizona,85204,West,Office Supplies,Binders,GBC VeloBinder Electric Binding Machine,72.58800000000001,2,0.7,48.39199999999998
1421,2021-09-26,Standard Class,Rick Wilson,Corporate,United States,Mesa,Arizona,85204,West,Office Supplies,Appliances,3M Replacement Filter for Office Air Cleaner for 20' x 33' Room,60.672000000000004,2,0.2,14.409600000000003
1422,2021-09-26,Standard Class,Rick Wilson,Corporate,United States,Mesa,Arizona,85204,West,Office Supplies,Binders,Lock-Up Easel 'Spel-Binder',77.031,9,0.7,59.057100000000005
1423,2021-09-26,Standard Class,Rick Wilson,Corporate,United States,Mesa,Arizona,85204,West,Office Supplies,Storage,2300 Heavy-Duty Transfer File Systems by Perma,119.90400000000001,6,0.2,1.4988000000000135
1424,2021-09-26,Standard Class,Rick Wilson,Corporate,United States,Mesa,Arizona,85204,West,Technology,Phones,Samsung Rugby III,263.96000000000004,5,0.2,23.096500000000006
1425,2021-09-26,Standard Class,Rick Wilson,Corporate,United States,Mesa,Arizona,85204,West,Office Supplies,Storage,SAFCO Boltless Steel Shelving,363.648,4,0.2,86.36640000000003
1426,2021-10-31,Second Class,Damala Kotsonis,Corporate,United States,Salinas,California,93905,West,Office Supplies,Binders,Prestige Round Ring Binders,9.728000000000002,2,0.2,3.283199999999999
1427,2021-10-31,Second Class,Damala Kotsonis,Corporate,United States,Salinas,California,93905,West,Office Supplies,Envelopes,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",14.75,5,0.0,7.08
1428,2021-10-31,Second Class,Damala Kotsonis,Corporate,United States,Salinas,California,93905,West,Office Supplies,Binders,"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""",29.800000000000004,5,0.2,9.312499999999998
1429,2021-10-31,Second Class,Damala Kotsonis,Corporate,United States,Salinas,California,93905,West,Office Supplies,Labels,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",427.42,14,0.0,196.6132
1430,2021-11-26,Standard Class,Liz Thompson,Consumer,United States,Columbus,Ohio,43229,East,Technology,Phones,Motorola L804,220.752,8,0.4,40.47120000000001
1431,2021-12-19,Second Class,Irene Maddox,Consumer,United States,Florence,Alabama,35630,South,Office Supplies,Binders,Canvas Sectional Post Binders,152.76,6,0.0,74.8524
1432,2021-12-19,Second Class,Irene Maddox,Consumer,United States,Florence,Alabama,35630,South,Office Supplies,Supplies,Acme Stainless Steel Office Snips,7.27,1,0.0,1.9629000000000003
1433,2021-12-19,Second Class,Irene Maddox,Consumer,United States,Florence,Alabama,35630,South,Furniture,Chairs,High-Back Leather Manager's Chair,1819.8600000000001,14,0.0,163.78740000000002
1434,2021-12-26,Standard Class,Frank Preis,Consumer,United States,Seattle,Washington,98105,West,Office Supplies,Paper,Strathmore Photo Mount Cards,33.9,5,0.0,15.594
1435,2021-06-20,Standard Class,Shui Tom,Consumer,United States,Parma,Ohio,44134,East,Office Supplies,Paper,Xerox 203,31.104000000000006,6,0.2,10.8864
1436,2021-06-20,Standard Class,Shui Tom,Consumer,United States,Parma,Ohio,44134,East,Office Supplies,Art,Newell 35,5.248,2,0.2,0.5903999999999991
1437,2021-10-15,Same Day,Joel Eaton,Consumer,United States,Amarillo,Texas,79109,Central,Technology,Accessories,Plantronics Audio 995 Wireless Stereo Headset,263.88,3,0.2,42.88050000000001
1438,2021-10-15,Same Day,Joel Eaton,Consumer,United States,Amarillo,Texas,79109,Central,Furniture,Chairs,HON 5400 Series Task Chairs for Big and Tall,2453.43,5,0.3,350.4899999999999
1439,2021-04-12,Second Class,Bill Donatelli,Consumer,United States,Providence,Rhode Island,2908,East,Office Supplies,Binders,Storex Dura Pro Binders,29.700000000000003,5,0.0,13.365
1440,2021-04-12,Second Class,Bill Donatelli,Consumer,United States,Providence,Rhode Island,2908,East,Office Supplies,Paper,Xerox 1948,39.96,4,0.0,17.982
1441,2021-12-19,Second Class,Michael Moore,Consumer,United States,San Francisco,California,94110,West,Office Supplies,Binders,Deluxe Heavy-Duty Vinyl Round Ring Binder,36.672000000000004,2,0.2,11.459999999999999
1442,2021-08-05,First Class,Pauline Webber,Corporate,United States,Richmond,Kentucky,40475,South,Office Supplies,Paper,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",13.76,2,0.0,6.329599999999999
1443,2021-10-01,Standard Class,Shaun Chance,Corporate,United States,Aurora,Colorado,80013,West,Office Supplies,Storage,"Trav-L-File Heavy-Duty Shuttle II, Black",139.424,4,0.2,17.42799999999999
1444,2021-05-23,Standard Class,Ken Lonsdale,Consumer,United States,Chicago,Illinois,60623,Central,Technology,Phones,Mitel MiVoice 5330e IP Phone,1979.928,9,0.2,148.49459999999993
1445,2021-06-13,First Class,Shirley Daniels,Home Office,United States,Chicago,Illinois,60653,Central,Office Supplies,Storage,"Belkin 19"" Vented Equipment Shelf, Black",164.736,4,0.2,39.12479999999999
1446,2021-06-13,First Class,Shirley Daniels,Home Office,United States,Chicago,Illinois,60653,Central,Furniture,Chairs,Global Super Steno Chair,470.30199999999996,7,0.3,87.34180000000003
1447,2021-06-13,First Class,Shirley Daniels,Home Office,United States,Chicago,Illinois,60653,Central,Technology,Phones,OtterBox Defender Series Case - Samsung Galaxy S4,47.984,2,0.2,5.997999999999992
1448,2021-04-23,First Class,Theresa Swint,Corporate,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Binders,Wilson Jones Suede Grain Vinyl Binders,2.5020000000000002,3,0.7,1.7513999999999994
1449,2021-05-01,Standard Class,Jennifer Braxton,Corporate,United States,Los Angeles,California,90008,West,Technology,Phones,OtterBox Defender Series Case - iPhone 5c,88.752,3,0.2,11.093999999999998
1450,2021-07-19,First Class,Thais Sissman,Consumer,United States,Phoenix,Arizona,85023,West,Office Supplies,Binders,Wilson Jones DublLock D-Ring Binders,2.0250000000000004,1,0.7,1.3499999999999996
1451,2021-11-26,First Class,Mark Cousins,Corporate,United States,Mobile,Alabama,36608,South,Office Supplies,Paper,Easy-staple paper,70.98,7,0.0,34.7802
1452,2021-11-26,First Class,Mark Cousins,Corporate,United States,Mobile,Alabama,36608,South,Office Supplies,Binders,Surelock Post Binders,91.67999999999999,3,0.0,45.839999999999996
1453,2021-11-26,First Class,Mark Cousins,Corporate,United States,Mobile,Alabama,36608,South,Office Supplies,Binders,Wilson Jones DublLock D-Ring Binders,33.75,5,0.0,16.875
1454,2021-11-26,First Class,Mark Cousins,Corporate,United States,Mobile,Alabama,36608,South,Technology,Machines,Hewlett-Packard Deskjet 3050a All-in-One Color Inkjet Printer,3040.0,8,0.0,1459.2
1455,2021-06-12,Standard Class,Maria Etezadi,Home Office,United States,Columbus,Georgia,31907,South,Office Supplies,Binders,Ibico Plastic Spiral Binding Combs,91.19999999999999,3,0.0,41.952
1456,2021-06-12,Standard Class,Maria Etezadi,Home Office,United States,Columbus,Georgia,31907,South,Furniture,Tables,"Iceberg OfficeWorks 42"" Round Tables",452.93999999999994,3,0.0,67.94099999999997
1457,2021-08-17,Standard Class,Shaun Chance,Corporate,United States,New Bedford,Massachusetts,2740,East,Office Supplies,Binders,Wilson Jones “Snap” Scratch Pad Binder Tool for Ring Binders,52.199999999999996,9,0.0,23.49
1458,2021-09-25,Standard Class,Nicole Hansen,Corporate,United States,Irving,Texas,75061,Central,Office Supplies,Labels,Avery 499,15.936000000000002,4,0.2,5.1792
1459,2021-05-04,Same Day,Andrew Allen,Consumer,United States,Middletown,Connecticut,6457,East,Furniture,Furnishings,DAX Wood Document Frame,27.46,2,0.0,9.8856
1460,2021-12-01,Standard Class,Logan Currie,Consumer,United States,Seattle,Washington,98103,West,Office Supplies,Binders,Wilson Jones Heavy-Duty Casebound Ring Binders with Metal Hinges,55.42400000000001,2,0.2,19.398399999999995
1461,2021-03-11,Standard Class,Mick Brown,Consumer,United States,Vineland,New Jersey,8360,East,Furniture,Tables,Chromcraft Round Conference Tables,244.00599999999997,2,0.3,31.372200000000007
1462,2021-08-26,First Class,Linda Cazamias,Corporate,United States,Pasadena,Texas,77506,Central,Technology,Accessories,Logitech G700s Rechargeable Gaming Mouse,159.984,2,0.2,43.9956
1463,2021-08-26,First Class,Linda Cazamias,Corporate,United States,Pasadena,Texas,77506,Central,Furniture,Chairs,Hon Deluxe Fabric Upholstered Stacking Chairs,1024.716,6,0.3,29.277599999999893
1464,2021-12-16,First Class,Keith Dawkins,Corporate,United States,New York City,New York,10009,East,Office Supplies,Fasteners,Stockwell Gold Paper Clips,3.68,2,0.0,1.8032000000000001
1465,2021-08-08,Standard Class,Maria Bertelson,Consumer,United States,Glendale,Arizona,85301,West,Furniture,Furnishings,"Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear",121.376,4,0.2,3.034400000000012
1466,2021-08-08,Standard Class,Maria Bertelson,Consumer,United States,Glendale,Arizona,85301,West,Technology,Accessories,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,95.97600000000001,3,0.2,10.79730000000001
1467,2021-05-16,Same Day,Tracy Hopkins,Home Office,United States,Jacksonville,Florida,32216,South,Technology,Accessories,Razer Kraken PRO Over Ear PC and Music Headset,255.968,4,0.2,31.995999999999974
1468,2021-12-09,Standard Class,Damala Kotsonis,Corporate,United States,Detroit,Michigan,48234,Central,Furniture,Chairs,Global Executive Mid-Back Manager's Chair,872.94,3,0.0,226.96439999999998
1469,2021-12-09,Standard Class,Damala Kotsonis,Corporate,United States,Detroit,Michigan,48234,Central,Office Supplies,Binders,Wilson Jones Century Plastic Molded Ring Binders,41.54,2,0.0,19.523799999999998
1470,2021-12-09,Standard Class,Damala Kotsonis,Corporate,United States,Detroit,Michigan,48234,Central,Office Supplies,Paper,Xerox 1946,12.96,2,0.0,6.2208000000000006
1471,2021-09-24,Second Class,Odella Nelson,Corporate,United States,Philadelphia,Pennsylvania,19120,East,Office Supplies,Art,Newell 320,6.848000000000001,2,0.2,0.5992000000000002
1472,2021-07-11,Standard Class,Katherine Nockton,Corporate,United States,Los Angeles,California,90004,West,Office Supplies,Labels,Avery 482,8.67,3,0.0,4.0749
1473,2021-12-01,Same Day,Neoma Murray,Consumer,United States,Houston,Texas,77036,Central,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Burgundy",6.688,4,0.6,4.012799999999999
1474,2021-11-19,Standard Class,Nora Pelletier,Home Office,United States,Niagara Falls,New York,14304,East,Office Supplies,Art,Newell 340,17.28,6,0.0,5.0112
1475,2021-11-19,Standard Class,Nora Pelletier,Home Office,United States,Niagara Falls,New York,14304,East,Office Supplies,Binders,GBC Plastic Binding Combs,17.712,3,0.2,6.420600000000001
1476,2021-03-19,Standard Class,Catherine Glotzbach,Home Office,United States,New York City,New York,10024,East,Office Supplies,Labels,Avery 506,28.91,7,0.0,13.2986
1477,2021-11-13,Standard Class,Cindy Stewart,Consumer,United States,Thomasville,North Carolina,27360,South,Office Supplies,Supplies,Acme Forged Steel Scissors with Black Enamel Handles,52.136,7,0.2,5.865299999999996
1478,2021-11-19,First Class,Katherine Ducich,Consumer,United States,Westminster,California,92683,West,Technology,Phones,Square Credit Card Reader,31.968000000000004,4,0.2,2.3976000000000006
1479,2021-12-02,Standard Class,Mike Kennedy,Consumer,United States,San Francisco,California,94122,West,Office Supplies,Paper,Xerox 192,25.92,4,0.0,12.441600000000001
1480,2021-12-02,Standard Class,Mike Kennedy,Consumer,United States,San Francisco,California,94122,West,Office Supplies,Paper,HP Office Recycled Paper (20Lb. and 87 Bright),40.46,7,0.0,19.825400000000002
1481,2021-12-02,Standard Class,Mike Kennedy,Consumer,United States,San Francisco,California,94122,West,Office Supplies,Storage,X-Rack File for Hanging Folders,33.87,3,0.0,8.806199999999999
1482,2021-08-25,Second Class,Don Weiss,Consumer,United States,Jackson,Tennessee,38301,South,Office Supplies,Art,Zebra Zazzle Fluorescent Highlighters,9.728000000000002,2,0.2,1.702399999999999
1483,2021-08-25,Second Class,Don Weiss,Consumer,United States,Jackson,Tennessee,38301,South,Office Supplies,Paper,Xerox 199,3.4240000000000004,1,0.2,1.0699999999999996
1484,2021-10-14,Standard Class,Christine Phan,Corporate,United States,Seattle,Washington,98115,West,Technology,Accessories,WD My Passport Ultra 500GB Portable External Hard Drive,177.0,3,0.0,30.089999999999982
1485,2021-11-27,Standard Class,Maxwell Schwartz,Consumer,United States,New York City,New York,10035,East,Office Supplies,Fasteners,Staples,3.76,2,0.0,1.3159999999999998
1486,2021-11-03,Standard Class,Corinna Mitchell,Home Office,United States,Los Angeles,California,90008,West,Technology,Phones,Cisco IP Phone 7961G-GE VoIP phone,1212.848,7,0.2,106.12420000000014
1487,2021-11-03,Standard Class,Corinna Mitchell,Home Office,United States,Los Angeles,California,90008,West,Technology,Accessories,Logitech Trackman Marble Mouse,89.97,3,0.0,37.787400000000005
1488,2021-11-03,Standard Class,Corinna Mitchell,Home Office,United States,Los Angeles,California,90008,West,Furniture,Furnishings,Coloredge Poster Frame,42.599999999999994,3,0.0,16.614
1489,2021-11-29,Standard Class,Corey-Lock,Consumer,United States,Philadelphia,Pennsylvania,19143,East,Office Supplies,Labels,Avery 488,5.04,2,0.2,1.764
1490,2021-04-30,Second Class,Dionis Lloyd,Corporate,United States,New York City,New York,10024,East,Office Supplies,Envelopes,"#10-4 1/8"" x 9 1/2"" Premium Diagonal Seam Envelopes",62.96,4,0.0,28.332
1491,2021-11-24,Standard Class,Todd Sumrall,Corporate,United States,New York City,New York,10035,East,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",5.88,1,0.0,2.8811999999999998
1492,2021-11-24,Standard Class,Todd Sumrall,Corporate,United States,New York City,New York,10035,East,Furniture,Chairs,Global Ergonomic Managers Chair,977.292,6,0.1,173.7408
1493,2021-10-30,Standard Class,Jane Waco,Corporate,United States,Vancouver,Washington,98661,West,Furniture,Furnishings,Magna Visual Magnetic Picture Hangers,9.64,2,0.0,3.6632000000000007
1494,2021-12-17,Second Class,Roy Französisch,Consumer,United States,Columbus,Georgia,31907,South,Office Supplies,Art,Stanley Contemporary Battery Pencil Sharpeners,40.05,3,0.0,11.213999999999999
1495,2021-09-04,Standard Class,John Dryer,Consumer,United States,Coppell,Texas,75019,Central,Office Supplies,Art,"Crayola Anti Dust Chalk, 12/Pack",10.192000000000002,7,0.2,3.184999999999999
1496,2021-09-04,Standard Class,John Dryer,Consumer,United States,Coppell,Texas,75019,Central,Office Supplies,Storage,Acco Perma 3000 Stacking Storage Drawers,16.784000000000002,1,0.2,0.20980000000000043
1497,2021-09-04,Standard Class,John Dryer,Consumer,United States,Coppell,Texas,75019,Central,Office Supplies,Art,"Sanford Colorific Eraseable Coloring Pencils, 12 Count",13.120000000000001,5,0.2,3.7720000000000002
1498,2021-10-17,First Class,Neil Knudson,Home Office,United States,San Francisco,California,94122,West,Office Supplies,Binders,"Avery Durable Plastic 1"" Binders",18.16,5,0.2,6.583000000000001
1499,2021-11-12,Standard Class,Nathan Gelder,Consumer,United States,Austin,Texas,78745,Central,Office Supplies,Paper,"Wirebound Message Books, 5-1/2 x 4 Forms, 2 or 4 Forms per Page",16.056,3,0.2,5.8203000000000005
1500,2021-11-12,Standard Class,Nathan Gelder,Consumer,United States,Austin,Texas,78745,Central,Office Supplies,Paper,Xerox 197,223.056,9,0.2,69.70499999999998
1501,2021-11-12,Standard Class,Nathan Gelder,Consumer,United States,Austin,Texas,78745,Central,Office Supplies,Storage,Tennsco Double-Tier Lockers,540.048,3,0.2,47.2542
1502,2021-11-24,Standard Class,Alyssa Tate,Home Office,United States,Los Angeles,California,90045,West,Technology,Phones,"iKross Bluetooth Portable Keyboard + Cell Phone Stand Holder + Brush for Apple iPhone 5S 5C 5, 4S 4",33.52,2,0.2,3.3519999999999985
1503,2021-11-24,Standard Class,Alyssa Tate,Home Office,United States,Los Angeles,California,90045,West,Furniture,Furnishings,"DAX Value U-Channel Document Frames, Easel Back",9.94,2,0.0,3.0813999999999995
1504,2021-08-01,Standard Class,Pauline Chand,Home Office,United States,Los Angeles,California,90004,West,Office Supplies,Art,Prang Dustless Chalk Sticks,6.72,4,0.0,3.36
1505,2021-08-01,Standard Class,Pauline Chand,Home Office,United States,Los Angeles,California,90004,West,Furniture,Tables,Hon 2111 Invitation Series Corner Table,1004.9760000000001,6,0.2,175.8708000000001
1506,2021-12-24,Standard Class,Andy Reiter,Consumer,United States,New York City,New York,10024,East,Office Supplies,Binders,"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""",17.880000000000003,3,0.2,5.5875
1507,2021-09-17,Standard Class,Cindy Stewart,Consumer,United States,Columbus,Georgia,31907,South,Technology,Machines,Lexmark X 9575 Professional All-in-One Color Printer,396.0,4,0.0,190.07999999999998
1508,2021-12-10,Same Day,Lindsay Shagiari,Home Office,United States,Omaha,Nebraska,68104,Central,Office Supplies,Binders,Ibico Covers for Plastic or Wire Binding Elements,34.5,3,0.0,15.524999999999999
1509,2021-09-12,First Class,Jessica Myrick,Consumer,United States,Los Angeles,California,90036,West,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Burgundy",8.36,2,0.0,3.0096
1510,2021-06-24,Standard Class,Nicole Hansen,Corporate,United States,Pomona,California,91767,West,Office Supplies,Art,Boston Heavy-Duty Trimline Electric Pencil Sharpeners,385.6,8,0.0,111.82399999999996
1511,2021-06-24,Standard Class,Nicole Hansen,Corporate,United States,Pomona,California,91767,West,Office Supplies,Art,4009 Highlighters by Sanford,35.82,9,0.0,11.820599999999997
1512,2021-08-18,Standard Class,Russell Applegate,Consumer,United States,Dallas,Texas,75220,Central,Office Supplies,Storage,Safco Steel Mobile File Cart,200.06400000000002,3,0.2,12.504000000000005
1513,2021-08-18,Standard Class,Russell Applegate,Consumer,United States,Dallas,Texas,75220,Central,Office Supplies,Binders,Acco D-Ring Binder w/DublLock,21.379999999999995,5,0.8,33.139
1514,2021-08-18,Standard Class,Russell Applegate,Consumer,United States,Dallas,Texas,75220,Central,Office Supplies,Binders,Ibico Plastic and Wire Spiral Binding Combs,6.743999999999998,4,0.8,11.4648
1515,2021-12-11,Standard Class,Arianne Irving,Consumer,United States,Philadelphia,Pennsylvania,19120,East,Furniture,Chairs,"Leather Task Chair, Black",63.686,1,0.3,9.098000000000003
1516,2021-12-10,Second Class,Michael Chen,Consumer,United States,North Las Vegas,Nevada,89031,West,Furniture,Tables,Bretford “Just In Time” Height-Adjustable Multi-Task Work Tables,1669.6,4,0.0,116.87199999999984
1517,2021-02-03,Second Class,Tom Boeckenhauer,Consumer,United States,Seattle,Washington,98105,West,Office Supplies,Binders,Ibico Laser Imprintable Binding System Covers,83.84,2,0.2,27.247999999999998
1518,2021-02-03,Second Class,Tom Boeckenhauer,Consumer,United States,Seattle,Washington,98105,West,Office Supplies,Binders,Avery Durable Poly Binders,13.272000000000002,3,0.2,4.3134
1519,2021-02-11,Second Class,Victoria Wilson,Corporate,United States,San Francisco,California,94110,West,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Dark Blue",21.336,7,0.2,7.734300000000001
1520,2021-04-16,Standard Class,Paul Lucas,Home Office,United States,Chicago,Illinois,60610,Central,Office Supplies,Art,Newell 325,16.520000000000003,5,0.2,2.0649999999999986
1521,2021-12-06,Standard Class,Gary Hwang,Consumer,United States,Tucson,Arizona,85705,West,Furniture,Furnishings,"Howard Miller 13"" Diameter Pewter Finish Round Wall Clock",206.11199999999997,6,0.2,48.95160000000001
1522,2021-12-06,Standard Class,Gary Hwang,Consumer,United States,Tucson,Arizona,85705,West,Office Supplies,Paper,Xerox 1970,19.92,5,0.2,6.723000000000001
1523,2021-12-06,Standard Class,Gary Hwang,Consumer,United States,Tucson,Arizona,85705,West,Office Supplies,Paper,Xerox 1960,198.27200000000002,8,0.2,61.95999999999999
1524,2021-12-06,Standard Class,Gary Hwang,Consumer,United States,Tucson,Arizona,85705,West,Office Supplies,Storage,"Belkin 19"" Vented Equipment Shelf, Black",247.10399999999998,6,0.2,58.68719999999999
1525,2021-12-06,Standard Class,Gary Hwang,Consumer,United States,Tucson,Arizona,85705,West,Office Supplies,Art,"BOSTON Model 1800 Electric Pencil Sharpeners, Putty/Woodgrain",86.304,6,0.2,9.709199999999989
1526,2021-07-22,Standard Class,Caroline Jumper,Consumer,United States,Allentown,Pennsylvania,18103,East,Office Supplies,Art,12 Colored Short Pencils,4.16,2,0.2,0.3640000000000003
1527,2021-07-22,Standard Class,Caroline Jumper,Consumer,United States,Allentown,Pennsylvania,18103,East,Furniture,Furnishings,"Master Caster Door Stop, Large Neon Orange",11.648000000000001,2,0.2,3.348800000000001
1528,2021-11-07,Second Class,Mike Caudle,Corporate,United States,Newark,Delaware,19711,East,Office Supplies,Fasteners,Rubber Band Ball,26.18,7,0.0,0.5236000000000014
1529,2021-11-07,Second Class,Mike Caudle,Corporate,United States,Newark,Delaware,19711,East,Office Supplies,Paper,Loose Memo Sheets,7.3,2,0.0,3.4309999999999996
1530,2021-03-26,Standard Class,Benjamin Venier,Corporate,United States,Miami,Florida,33142,South,Office Supplies,Paper,Xerox 1988,74.352,3,0.2,23.234999999999992
1531,2021-08-31,Standard Class,Jeremy Farry,Consumer,United States,Tempe,Arizona,85281,West,Office Supplies,Storage,"Neat Ideas Personal Hanging Folder Files, Black",10.744,1,0.2,0.8057999999999996
1532,2021-08-31,Standard Class,Jeremy Farry,Consumer,United States,Tempe,Arizona,85281,West,Office Supplies,Fasteners,OIC Bulk Pack Metal Binder Clips,8.376000000000001,3,0.2,2.7222
1533,2021-12-04,Standard Class,Ellis Ballard,Corporate,United States,New York City,New York,10035,East,Office Supplies,Storage,Belkin OmniView SE Rackmount Kit,212.88,6,0.0,0.0
1534,2021-02-10,Standard Class,Mike Pelletier,Home Office,United States,Laguna Niguel,California,92677,West,Furniture,Bookcases,"Bush Andora Bookcase, Maple/Graphite Gray Finish",203.98299999999998,2,0.15,16.79859999999998
1535,2021-10-29,Standard Class,Jim Mitchum,Corporate,United States,Bridgeton,New Jersey,8302,East,Office Supplies,Storage,"Rogers Jumbo File, Granite",40.74,3,0.0,0.4073999999999991
1536,2021-10-29,Standard Class,Jim Mitchum,Corporate,United States,Bridgeton,New Jersey,8302,East,Office Supplies,Appliances,"Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags",11.67,3,0.0,3.0342000000000002
1537,2021-09-15,Second Class,Carl Ludwig,Consumer,United States,Everett,Massachusetts,2149,East,Technology,Phones,GE DSL Phone Line Filter,39.99,1,0.0,11.597099999999998
1538,2021-09-15,Second Class,Carl Ludwig,Consumer,United States,Everett,Massachusetts,2149,East,Office Supplies,Art,"Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack",16.28,2,0.0,6.5120000000000005
1539,2021-09-15,Second Class,Carl Ludwig,Consumer,United States,Everett,Massachusetts,2149,East,Furniture,Bookcases,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",782.94,3,0.0,203.56440000000003
1540,2021-09-15,Second Class,Carl Ludwig,Consumer,United States,Everett,Massachusetts,2149,East,Office Supplies,Binders,Wilson Jones Heavy-Duty Casebound Ring Binders with Metal Hinges,242.48000000000002,7,0.0,116.39039999999999
1541,2021-03-11,Second Class,Chloris Kastensmidt,Consumer,United States,Columbus,Ohio,43229,East,Furniture,Furnishings,Eldon Wave Desk Accessories,8.32,5,0.2,2.2880000000000003
1542,2021-03-11,Second Class,Chloris Kastensmidt,Consumer,United States,Columbus,Ohio,43229,East,Office Supplies,Fasteners,Stockwell Push Pins,10.464000000000002,6,0.2,1.7003999999999992
1543,2021-02-04,Standard Class,Deborah Brumfield,Home Office,United States,San Diego,California,92024,West,Office Supplies,Binders,GBC Recycled Grain Textured Covers,82.896,3,0.2,29.0136
1544,2021-02-04,Standard Class,Deborah Brumfield,Home Office,United States,San Diego,California,92024,West,Office Supplies,Paper,"Message Book, Standard Line ""While You Were Out"", 5 1/2"" X 4"", 200 Sets/Book",34.24,4,0.0,16.0928
1545,2021-12-31,Second Class,Pamela Coakley,Corporate,United States,Watertown,New York,13601,East,Furniture,Bookcases,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",1573.488,7,0.2,196.68599999999986
1546,2021-11-23,Standard Class,Victoria Brennan,Corporate,United States,San Antonio,Texas,78207,Central,Office Supplies,Paper,Xerox 1915,335.52,4,0.2,117.43199999999999
1547,2021-11-23,Standard Class,Victoria Brennan,Corporate,United States,San Antonio,Texas,78207,Central,Office Supplies,Binders,GBC Recycled Regency Composition Covers,23.911999999999995,2,0.8,40.65040000000002
1548,2021-11-23,Standard Class,Victoria Brennan,Corporate,United States,San Antonio,Texas,78207,Central,Office Supplies,Storage,"Tenex Personal Self-Stacking Standard File Box, Black/Gray",27.056,2,0.2,2.367399999999999
1549,2021-07-06,First Class,Emily Phan,Consumer,United States,New York City,New York,10011,East,Technology,Copiers,Canon Imageclass D680 Copier / Fax,559.9920000000001,1,0.2,174.99749999999997
1550,2021-11-13,Second Class,Maria Etezadi,Home Office,United States,Houston,Texas,77095,Central,Office Supplies,Appliances,Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags,9.323999999999998,6,0.8,24.708599999999997
1551,2021-06-17,Standard Class,Ivan Gibson,Consumer,United States,San Diego,California,92024,West,Office Supplies,Paper,Xerox 1934,111.96,2,0.0,54.8604
